"location","time_interval","sewer_and_water","power","roads_and_bridges","medical","buildings","shake_intensity"
8,"2020/4/10 08:00",12.8380952380952,9.38095238095238,12.8857142857143,NA,14.552380952381,0.566666666666667
8,"2020/4/10 09:00",11.6,8.96666666666667,6,NA,4.3,0
8,"2020/4/10 10:00",11.6111111111111,16.9444444444444,12.3222222222222,3,10.2777777777778,0
8,"2020/4/10 11:00",11.5294117647059,10.5661764705882,10.0294117647059,NA,7.24264705882353,0.333333333333333
8,"2020/4/10 12:00",7.78888888888889,10.4888888888889,6.54444444444444,NA,13.8333333333333,0
8,"2020/4/10 13:00",12.7857142857143,13.125,14.8392857142857,NA,7.64285714285714,0
8,"2020/4/10 14:00",14.6060606060606,11.6060606060606,10.9318181818182,NA,7.06060606060606,0.5
8,"2020/4/10 15:00",9.29090909090909,6.67272727272727,5.65454545454545,NA,14.4727272727273,0
8,"2020/4/10 16:00",14.4555555555556,13.8222222222222,13.3777777777778,NA,13.5111111111111,0.5
8,"2020/4/10 17:00",14.5,17.2111111111111,17.3444444444444,1,14.1777777777778,0
8,"2020/4/10 18:00",15.1483516483516,11.956043956044,12.2857142857143,NA,7.45604395604396,0.266666666666667
8,"2020/4/10 19:00",11.9015151515152,12.2651515151515,9.90909090909091,NA,13.719696969697,0.333333333333333
8,"2020/4/10 20:00",11.2435897435897,10.525641025641,3.66666666666667,NA,6.30769230769231,0
8,"2020/4/10 21:00",10.5636363636364,12.2727272727273,12.8545454545455,9,5.81818181818182,0.5
8,"2020/4/10 22:00",12.1428571428571,2.14285714285714,16.1428571428571,NA,16.6666666666667,1
8,"2020/4/10 23:00",11.7888888888889,12.0111111111111,12.2777777777778,NA,14.8444444444444,0.5
9,"2020/4/6 00:00",11.1176470588235,11.8823529411765,9.36029411764706,10.1176470588235,12.0147058823529,0
9,"2020/4/6 01:00",15.8787878787879,12.6363636363636,10.1818181818182,10.4469696969697,14.969696969697,NA
9,"2020/4/6 02:00",14.1,9.16666666666667,13.3777777777778,12.9,14.6222222222222,NA
9,"2020/4/6 03:00",21.0666666666667,21.0666666666667,17.6,9.5,2.4,NA
9,"2020/4/6 04:00",6.98214285714286,5.98214285714286,9.98214285714286,15.7142857142857,11.9285714285714,0
9,"2020/4/6 05:00",7.07142857142857,5.69642857142857,11.1428571428571,14.7857142857143,8.5,NA
9,"2020/4/6 06:00",18.2857142857143,19.5535714285714,3.14285714285714,15.125,12.5,1
9,"2020/4/6 07:00",11.6410256410256,16.5769230769231,10.0897435897436,16.9102564102564,7.41025641025641,0.2
9,"2020/4/6 08:00",8.2,12,13.1636363636364,16.4909090909091,4.07272727272727,0
9,"2020/4/6 09:00",13.6590909090909,11.9015151515152,6.87878787878788,8.36363636363636,5.90151515151515,0
9,"2020/4/6 10:00",10.5444444444444,7.38888888888889,9.6,10.6222222222222,5.78888888888889,NA
9,"2020/4/6 11:00",16.8,7.76666666666667,5.2,15.3666666666667,11.0666666666667,0
9,"2020/4/6 12:00",10.3,11.7666666666667,3.1,17.4666666666667,7.86666666666667,0
9,"2020/4/6 13:00",10.6190476190476,13.952380952381,11.1428571428571,14.9047619047619,2.9047619047619,0
9,"2020/4/6 14:00",3.63492063492063,5.03730158730159,6.00873015873016,7.68253968253968,5.5968253968254,0.268518518518519
9,"2020/4/6 15:00",8.45161290322581,6.12903225806452,1.82157258064516,2.04838709677419,2.42641129032258,0.123152709359606
9,"2020/4/6 16:00",1.77892820571169,1.93978268289908,1.51470588235294,3.2343838889521,1.40869268403686,0.17025974025974
9,"2020/4/6 17:00",6.67465867465867,4.498334998335,2.89443889443889,6.14269064269064,2.64019314019314,0.178321678321678
9,"2020/4/6 18:00",8.5,9.74294871794872,8.9224358974359,10.1948717948718,3.04551282051282,0.147783251231527
9,"2020/4/6 19:00",13.437908496732,6.82352941176471,15.5849673202614,9.12418300653595,7.29411764705882,0.266666666666667
9,"2020/4/6 20:00",9.82222222222222,13.6555555555556,8.23333333333333,14.4888888888889,6.01111111111111,0.2
9,"2020/4/6 21:00",11.7435897435897,14.9358974358974,5.58974358974359,11.3076923076923,13.9230769230769,0.333333333333333
9,"2020/4/6 22:00",17.125,10.5714285714286,6,6.83928571428571,4.5,0
9,"2020/4/6 23:00",10.8857142857143,10.9238095238095,14.6952380952381,10.8285714285714,9.11428571428571,0.3
9,"2020/4/7 00:00",7.06666666666667,8.27777777777778,10.6222222222222,9.28888888888889,8.9,0.3
9,"2020/4/7 01:00",3.58333333333333,14.9166666666667,11.3333333333333,8.91666666666667,12.6666666666667,NA
9,"2020/4/7 02:00",14.1666666666667,13.9,1.9,13.0666666666667,8.8,0
9,"2020/4/7 03:00",10.0934065934066,5.2967032967033,12.8351648351648,6.18131868131868,12.0934065934066,1
9,"2020/4/7 04:00",15,13.3636363636364,8.6969696969697,12.75,5.45454545454545,1
9,"2020/4/7 05:00",14.4888888888889,14.8888888888889,8.98888888888889,14.4,13.2888888888889,0
9,"2020/4/7 06:00",8.78571428571429,12.125,7.07142857142857,11.9285714285714,6.5,1
9,"2020/4/7 07:00",16.9821428571429,16.6964285714286,10.2857142857143,17.0714285714286,16.9821428571429,NA
9,"2020/4/7 08:00",6.5,2.26785714285714,9.26785714285714,17.4107142857143,18,0
9,"2020/4/7 09:00",4.8,2.96666666666667,12.6666666666667,5.9,6.16666666666667,NA
9,"2020/4/7 10:00",11.4,8.4,18.0545454545455,7.21818181818182,8.07272727272727,0.333333333333333
9,"2020/4/7 11:00",14.4888888888889,8.9,9.38888888888889,12.4888888888889,7.73333333333333,0
9,"2020/4/7 12:00",16.6666666666667,2.56666666666667,10.9666666666667,4.96666666666667,13.3666666666667,1
9,"2020/4/7 13:00",8.08333333333333,11.6590909090909,9.27272727272727,9.78787878787879,14.7878787878788,0
9,"2020/4/7 14:00",9,14.6287878787879,11.719696969697,7.17424242424242,9.53787878787879,NA
9,"2020/4/7 15:00",7.64285714285714,13.0714285714286,17.6428571428571,7.14285714285714,5.92857142857143,NA
9,"2020/4/7 16:00",13.2380952380952,10.6380952380952,16.1238095238095,10.1238095238095,12.952380952381,0.2
9,"2020/4/7 17:00",7.76666666666667,5.86666666666667,5.76666666666667,10.5666666666667,10,0
9,"2020/4/7 18:00",12.4727272727273,11.1636363636364,12.1636363636364,9,3,0
9,"2020/4/7 19:00",10.4727272727273,9.96363636363636,15.0181818181818,6.6,10.8727272727273,0
9,"2020/4/7 20:00",7.69444444444444,14.6111111111111,17.25,10.25,8.36111111111111,0.333333333333333
9,"2020/4/7 21:00",12.6944444444444,15.0277777777778,6.25,13,11.3611111111111,1
9,"2020/4/7 22:00",11.5833333333333,6,14.25,11.6666666666667,15,NA
9,"2020/4/7 23:00",12,14.6944444444444,8.75,10.6111111111111,12.7777777777778,0
9,"2020/4/8 00:00",5.14285714285714,13.9821428571429,10,6.28571428571429,16.4107142857143,NA
9,"2020/4/8 01:00",21.0666666666667,14.7,12.6666666666667,5.06666666666667,10.5666666666667,1
9,"2020/4/8 02:00",8.33333333333333,16.2857142857143,6.90476190476191,14.5714285714286,9.80952380952381,0
9,"2020/4/8 03:00",15.2857142857143,10.9047619047619,6,4.47619047619048,5.14285714285714,1
9,"2020/4/8 04:00",11.3333333333333,11.4242424242424,19.3636363636364,13.4242424242424,10.8787878787879,0.333333333333333
9,"2020/4/8 05:00",9.07142857142857,7.71428571428571,13.7142857142857,18.7857142857143,14.125,0.5
9,"2020/4/8 06:00",20.7,6.3,13.7,16.7,14.2,NA
9,"2020/4/8 07:00",9.55238095238095,11.1428571428571,11.8285714285714,6.98095238095238,10.2666666666667,0.5
9,"2020/4/8 08:00",0.740464877359702,0.701654373789091,0.848811564424543,0.719845226994824,0.799448355955578,0.526212195332508
9,"2020/4/8 09:00",0.670759490827646,0.73998613798481,0.662586677704938,0.691459458418768,0.753577009591103,0.510377783050903
9,"2020/4/8 10:00",0.745604170926191,0.630253155145815,0.729540343116299,0.691009460790692,0.647268018562232,0.578496724514424
9,"2020/4/8 11:00",0.850584072012643,0.700649350649351,0.992492956778671,0.894588744588745,0.739792482649625,0.519674519418683
9,"2020/4/8 12:00",1.57134813384813,1.8996138996139,1.59330759330759,1.72844272844273,1.77533783783784,1.09387065637066
9,"2020/4/8 13:00",NA,NA,NA,NA,NA,NA
9,"2020/4/8 14:00",NA,NA,NA,NA,NA,NA
9,"2020/4/8 15:00",NA,NA,NA,NA,NA,NA
9,"2020/4/8 16:00",NA,NA,NA,NA,NA,NA
9,"2020/4/8 17:00",NA,NA,NA,NA,NA,NA
9,"2020/4/8 18:00",NA,NA,NA,NA,NA,NA
9,"2020/4/8 19:00",NA,NA,NA,NA,NA,NA
9,"2020/4/8 20:00",NA,NA,NA,NA,NA,NA
9,"2020/4/8 21:00",NA,NA,NA,NA,NA,NA
9,"2020/4/8 22:00",NA,NA,NA,NA,NA,NA
9,"2020/4/8 23:00",1.70312582715031,1.79142967794424,1.82119900923065,1.47360056615391,1.6404476850936,0.81482872746298
9,"2020/4/9 00:00",8.02272727272727,8.08333333333333,7.60606060606061,7.51515151515152,6.02272727272727,0.266666666666667
9,"2020/4/9 01:00",8.80952380952381,13.6190476190476,6.28571428571429,13.8095238095238,13.8095238095238,0
9,"2020/4/9 02:00",11.8095238095238,5.95238095238095,9,16.6190476190476,10.4761904761905,0.5
9,"2020/4/9 03:00",19.8,7.2,3.7,9,14,1
9,"2020/4/9 04:00",11.3021978021978,14.1318681318681,17.3846153846154,13.9175824175824,7.56593406593407,0.5
9,"2020/4/9 05:00",5.56666666666667,5.95555555555556,6.26666666666667,10.3222222222222,8.26666666666667,0.333333333333333
9,"2020/4/9 06:00",16.2,19.7,9.5,10.3,9.5,NA
9,"2020/4/9 07:00",9.06666666666667,15.2888888888889,8.71111111111111,9.56666666666667,12.0444444444444,1
9,"2020/4/9 08:00",4.3,12.4,6.7,10.8,11.0666666666667,0.333333333333333
9,"2020/4/9 09:00",8.61904761904762,16.952380952381,10.8095238095238,12.8095238095238,8.14285714285714,0
9,"2020/4/9 10:00",8.26785714285714,5.41071428571429,9.64285714285714,11.9285714285714,11.125,0
9,"2020/4/9 11:00",11.0606060606061,14,12.9924242424242,6.45454545454545,14.4242424242424,0.5
9,"2020/4/9 12:00",16.1666666666667,13.7564102564103,8.52564102564103,9.91025641025641,6.56410256410256,0.5
9,"2020/4/9 13:00",12.4,12.6666666666667,3.9,10.3,3.1,0.333333333333333
9,"2020/4/9 14:00",6.5,12.5,2.7,21,14.3,0
9,"2020/4/9 15:00",2.36607697082557,1.87821229050279,1.6739913097455,1.61871508379888,0.885754189944134,0.278046317004545
9,"2020/4/9 16:00",0.656567369304086,0.695713036316674,0.739060758970802,0.690451542496092,0.641373164469172,0.520833975901137
9,"2020/4/9 17:00",0.736608200327111,1.06861429135413,0.887493655180193,0.718154644408099,0.763687891263888,0.538988167669112
9,"2020/4/9 18:00",1.37719056372549,1.33817401960784,0.983272058823529,1.29581801470588,1.12853860294118,0.59042379522006
9,"2020/4/9 19:00",1.43619003260363,2.0378823164105,1.26129482999534,1.59548206800186,1.91965533302282,0.511726326926468
9,"2020/4/9 20:00",1.49480519480519,2.98571428571429,1.93636363636364,1.2974025974026,1.91558441558442,0.56078431372549
9,"2020/4/9 21:00",9.28571428571429,7.81825396825397,5.62857142857143,4.42142857142857,4.67539682539683,0.635384615384615
9,"2020/4/9 22:00",3.24358974358974,8.85897435897436,2.64102564102564,3.56410256410256,2.47435897435897,1.25
9,"2020/4/9 23:00",7.6625,12.3333333333333,7.0625,6.73333333333333,6.86666666666667,0.553571428571429
9,"2020/4/10 00:00",NA,NA,NA,NA,NA,NA
9,"2020/4/10 01:00",9.49090909090909,9.45454545454546,9.49090909090909,9.29090909090909,8.2,0
9,"2020/4/10 02:00",7.06666666666667,11.3666666666667,1.46666666666667,6.96666666666667,5.36666666666667,0.333333333333333
9,"2020/4/10 03:00",10.4444444444444,14.9,12.6666666666667,8.9,14.4555555555556,0.333333333333333
9,"2020/4/10 04:00",14.5,3.86111111111111,12.6111111111111,10.6944444444444,16.6111111111111,NA
9,"2020/4/10 05:00",8,4.5,4.5,8,40.5,NA
9,"2020/4/10 06:00",7.85454545454545,12.6909090909091,13.0909090909091,11,20.6181818181818,0.333333333333333
9,"2020/4/10 07:00",14.75,15.9090909090909,13.719696969697,9.84090909090909,12.1515151515152,0.333333333333333
9,"2020/4/10 08:00",11.8611111111111,12.5277777777778,16.1111111111111,14.1111111111111,12.2777777777778,1
9,"2020/4/10 09:00",15.0666666666667,12.4,7.86666666666667,16,10.5666666666667,1
9,"2020/4/10 10:00",19.8666666666667,7.2,7.86666666666667,13.3666666666667,6.66666666666667,NA
9,"2020/4/10 11:00",5.6,6,7.15555555555556,5.16666666666667,14.7666666666667,NA
9,"2020/4/10 12:00",6.66666666666667,14.5666666666667,11.4666666666667,14.7,10.1666666666667,0.5
9,"2020/4/10 13:00",11.7333333333333,10.1777777777778,10.4444444444444,6.45555555555556,6.44444444444444,0.3
9,"2020/4/10 14:00",10.6944444444444,9.75,9.5,10.2777777777778,12.5277777777778,0
9,"2020/4/10 15:00",10.5714285714286,9.64285714285714,14.8571428571429,7.55357142857143,8.21428571428571,0
9,"2020/4/10 16:00",14.5,11.9285714285714,14.9821428571429,7.07142857142857,17.0714285714286,0.5
9,"2020/4/10 17:00",10.05,8.19736842105263,10.8710526315789,9.88157894736842,12.1578947368421,NA
9,"2020/4/10 18:00",15.6043956043956,8.55494505494505,11.478021978022,8.11538461538461,10.1813186813187,0.25
9,"2020/4/10 19:00",10.2142857142857,11.4107142857143,9.55357142857143,16.8571428571429,6.28571428571429,0
9,"2020/4/10 20:00",8.75641025641026,7.24358974358974,10.6410256410256,7.08974358974359,12.3974358974359,0.5
9,"2020/4/10 21:00",6.66666666666667,8.47619047619048,15.5714285714286,8.28571428571429,18.5714285714286,0
9,"2020/4/10 22:00",14.2692307692308,14.2435897435897,11.4102564102564,13.5769230769231,12.7307692307692,0.333333333333333
9,"2020/4/10 23:00",11.6969696969697,12.2045454545455,11.4242424242424,11.7878787878788,13.1136363636364,0
10,"2020/4/6 00:00",13,16.3333333333333,5.33333333333333,NA,27,1
10,"2020/4/6 01:00",1,7,7,NA,7,NA
10,"2020/4/6 02:00",16.3333333333333,30.3333333333333,25.3333333333333,NA,0.333333333333333,NA
10,"2020/4/6 03:00",0,8,10,NA,10,NA
10,"2020/4/6 04:00",9,4,3,NA,10,1
10,"2020/4/6 05:00",2,8,1,NA,10,NA
10,"2020/4/6 06:00",7.33333333333333,14,15.5833333333333,NA,19.5833333333333,NA
10,"2020/4/6 07:00",6.3,7.3,8.3,NA,17.7,NA
10,"2020/4/6 08:00",0.916666666666667,20.3333333333333,12,NA,12.3333333333333,1
10,"2020/4/6 09:00",5,9,7,NA,2,NA
10,"2020/4/6 10:00",5,25.5,15.7,NA,9.7,NA
10,"2020/4/6 11:00",12.3333333333333,0.333333333333333,4.33333333333333,NA,28,1
10,"2020/4/6 12:00",2.33333333333333,10.3333333333333,16.3333333333333,NA,10.3333333333333,NA
10,"2020/4/6 13:00",4.5,40.5,8,NA,18,NA
10,"2020/4/6 14:00",5.73333333333333,14.6777777777778,8.94444444444444,NA,7.78888888888889,0.267857142857143
10,"2020/4/6 15:00",5.54545454545455,5.6969696969697,3.53787878787879,NA,3.96969696969697,0.277777777777778
10,"2020/4/6 16:00",0.200621118012422,0.199792960662526,0.636853002070393,12.5,0.543271221532091,0.174495171202809
10,"2020/4/6 17:00",4.54920634920635,6.18015873015873,2.98730158730159,NA,2.15873015873016,0.136088709677419
10,"2020/4/6 18:00",4.74264705882353,6.11029411764706,1.69117647058824,NA,1.77941176470588,0.171428571428571
10,"2020/4/6 19:00",19.5277777777778,12.6111111111111,10.2777777777778,NA,9.11111111111111,0.2
10,"2020/4/6 20:00",14.8,19.4666666666667,11.3666666666667,NA,5.9,0.5
10,"2020/4/6 21:00",2.33333333333333,3,13,NA,0.333333333333333,NA
10,"2020/4/6 22:00",15.9,13.8666666666667,12,NA,11.5,0.333333333333333
10,"2020/4/6 23:00",9,7,9.33333333333333,NA,19,NA
10,"2020/4/7 00:00",6.33333333333333,1,19,NA,1,0
10,"2020/4/7 01:00",20.2666666666667,8.7,4.66666666666667,NA,13.5,0
10,"2020/4/7 02:00",23,4,10.6666666666667,NA,11.3333333333333,NA
10,"2020/4/7 03:00",7.58333333333333,4.91666666666667,24,NA,22.9166666666667,NA
10,"2020/4/7 04:00",0.5,0.5,0,NA,0.5,NA
10,"2020/4/7 05:00",32,0.5,8,NA,18,NA
10,"2020/4/7 06:00",20.3333333333333,4,0.333333333333333,NA,27,NA
10,"2020/4/7 07:00",4,0,9,NA,5,NA
10,"2020/4/7 08:00",12.5,12.5,32,NA,2,NA
10,"2020/4/7 09:00",20.25,24.9166666666667,11.3333333333333,NA,14.6666666666667,1
10,"2020/4/7 10:00",20.3333333333333,14.3333333333333,5.33333333333333,NA,14.3333333333333,0
10,"2020/4/7 11:00",17.2,3.8,18,NA,9.3,NA
10,"2020/4/7 12:00",8,18,50,NA,0,NA
10,"2020/4/7 13:00",32,8,4.5,NA,32,NA
10,"2020/4/7 14:00",2,8,12.5,NA,8,1
10,"2020/4/7 15:00",NA,NA,NA,NA,NA,NA
10,"2020/4/7 16:00",0,9,10,NA,5,NA
10,"2020/4/7 17:00",18.8,15.7,16.8,NA,8.2,1
10,"2020/4/7 18:00",0,0,32,NA,4.5,1
10,"2020/4/7 19:00",NA,NA,NA,NA,NA,NA
10,"2020/4/7 20:00",15.9047619047619,11.9047619047619,13.4761904761905,NA,7.95238095238095,1
10,"2020/4/7 21:00",2,8,2,NA,24.5,NA
10,"2020/4/7 22:00",3.9,13.0666666666667,11.5,NA,11.9,0.5
10,"2020/4/7 23:00",4.5,8,24.5,NA,0.5,1
10,"2020/4/8 00:00",NA,NA,NA,NA,NA,NA
10,"2020/4/8 01:00",2,4.5,0.5,NA,24.5,NA
10,"2020/4/8 02:00",17.5,20,15.8666666666667,NA,11.8666666666667,0
10,"2020/4/8 03:00",20.8,2.7,21,NA,20.3,1
10,"2020/4/8 04:00",14.3333333333333,19,6.33333333333333,NA,1.33333333333333,NA
10,"2020/4/8 05:00",7.58333333333333,14.25,5.66666666666667,NA,5.66666666666667,0
10,"2020/4/8 06:00",12.3333333333333,6.33333333333333,12.3333333333333,NA,20.3333333333333,NA
10,"2020/4/8 07:00",5,0,10,NA,1,NA
10,"2020/4/8 08:00",0.517006802721088,1.7780612244898,0.493197278911565,NA,0.443027210884354,0.618197278911565
10,"2020/4/8 09:00",NA,NA,NA,NA,NA,NA
10,"2020/4/8 10:00",NA,NA,NA,NA,NA,NA
10,"2020/4/8 11:00",NA,NA,NA,NA,NA,NA
10,"2020/4/8 12:00",NA,NA,NA,NA,NA,NA
10,"2020/4/8 13:00",NA,NA,NA,NA,NA,NA
10,"2020/4/8 14:00",NA,NA,NA,NA,NA,NA
10,"2020/4/8 15:00",NA,NA,NA,NA,NA,NA
10,"2020/4/8 16:00",NA,NA,NA,NA,NA,NA
10,"2020/4/8 17:00",NA,NA,NA,NA,NA,NA
10,"2020/4/8 18:00",NA,NA,NA,NA,NA,NA
10,"2020/4/8 19:00",NA,NA,NA,NA,NA,NA
10,"2020/4/8 20:00",NA,NA,NA,NA,NA,NA
10,"2020/4/8 21:00",NA,NA,NA,NA,NA,NA
10,"2020/4/8 22:00",NA,NA,NA,NA,NA,NA
10,"2020/4/8 23:00",NA,NA,NA,NA,NA,NA
10,"2020/4/9 00:00",3,0,7,NA,4,NA
10,"2020/4/9 01:00",NA,NA,NA,NA,NA,NA
10,"2020/4/9 02:00",NA,NA,NA,NA,NA,NA
10,"2020/4/9 03:00",NA,NA,NA,NA,NA,NA
10,"2020/4/9 04:00",0.767026068545719,1.0845700674871,0.865472542014027,10.7407407407407,0.887429403202329,0.805651433872642
10,"2020/4/9 05:00",16.5666666666667,7.46666666666667,16.1666666666667,NA,12.6666666666667,1
10,"2020/4/9 06:00",0.5,18,24.5,NA,0,NA
10,"2020/4/9 07:00",19,5.33333333333333,12.3333333333333,NA,4.33333333333333,NA
10,"2020/4/9 08:00",8,8,2,NA,5,NA
10,"2020/4/9 09:00",8.8,16.5666666666667,15.1,NA,13.5,1
10,"2020/4/9 10:00",5.33333333333333,22.3333333333333,9.33333333333333,NA,8.33333333333333,0
10,"2020/4/9 11:00",8,1,5,NA,3,NA
10,"2020/4/9 12:00",10.9166666666667,24.9166666666667,16.9166666666667,NA,16.6666666666667,1
10,"2020/4/9 13:00",18,40.5,18,NA,18,NA
10,"2020/4/9 14:00",4.33333333333333,16.3333333333333,0,NA,25.3333333333333,NA
10,"2020/4/9 15:00",0.563004940424295,0.721418192385934,0.693286835222319,6.91666666666667,0.818715489683232,0.557628596338274
10,"2020/4/9 16:00",0.617810760667904,0.564831993403422,0.660688517831375,6,0.652648938363224,0.625438054009483
10,"2020/4/9 17:00",1.4541231126597,0.706736353077816,1.36585365853659,NA,1.18234610917538,0.595121951219512
10,"2020/4/9 18:00",5.23399014778325,4.76600985221675,3.90147783251232,NA,2.17733990147783,0.427536231884058
10,"2020/4/9 19:00",2.64285714285714,6.18131868131868,7.25824175824176,NA,6.48901098901099,0.361111111111111
10,"2020/4/9 20:00",4,6.41071428571429,9.35714285714286,NA,5.98214285714286,0.666666666666667
10,"2020/4/9 21:00",5.58333333333333,7,11.5833333333333,NA,17.5833333333333,0
10,"2020/4/9 22:00",0.3,5.3,18.8,NA,9,NA
10,"2020/4/9 23:00",12.3333333333333,5.33333333333333,6.33333333333333,NA,0.333333333333333,0
10,"2020/4/10 00:00",NA,NA,NA,NA,NA,NA
10,"2020/4/10 01:00",13.8666666666667,10.8,9.5,NA,9.36666666666667,0
10,"2020/4/10 02:00",NA,NA,NA,NA,NA,NA
10,"2020/4/10 03:00",1,17.3333333333333,10.3333333333333,NA,14.3333333333333,NA
10,"2020/4/10 04:00",13.9,17.7666666666667,5.06666666666667,NA,13.4666666666667,NA
10,"2020/4/10 05:00",10.3333333333333,1.33333333333333,4.33333333333333,NA,1,NA
10,"2020/4/10 06:00",10,1,4,NA,10,NA
10,"2020/4/10 07:00",8,8,0,NA,9,NA
10,"2020/4/10 08:00",20.3333333333333,8.25,22,NA,13.3333333333333,NA
10,"2020/4/10 09:00",2,8,4.5,NA,0,1
10,"2020/4/10 10:00",8,4,4,NA,9,NA
10,"2020/4/10 11:00",22.3333333333333,1.33333333333333,19,NA,0.333333333333333,0.5
10,"2020/4/10 12:00",6.33333333333333,16.3333333333333,17.3333333333333,NA,4,1
10,"2020/4/10 13:00",NA,NA,NA,NA,NA,NA
10,"2020/4/10 14:00",4.7,9.7,15,NA,18.2,1
10,"2020/4/10 15:00",0.916666666666667,5.66666666666667,5.66666666666667,NA,9.66666666666667,1
10,"2020/4/10 16:00",NA,NA,NA,NA,NA,NA
10,"2020/4/10 17:00",0.916666666666667,4,3.58333333333333,NA,10.9166666666667,NA
10,"2020/4/10 18:00",12.25,10.25,4.25,NA,4.91666666666667,0.5
10,"2020/4/10 19:00",18.9166666666667,20.9166666666667,11.5833333333333,NA,11.3333333333333,NA
10,"2020/4/10 20:00",NA,NA,NA,NA,NA,NA
10,"2020/4/10 21:00",11.5,11.5,11.8,NA,17.2,NA
10,"2020/4/10 22:00",NA,NA,NA,NA,NA,NA
10,"2020/4/10 23:00",9.5,19.3,5.2,NA,8.8,NA
11,"2020/4/6 00:00",10.3333333333333,0.333333333333333,2.33333333333333,14.3333333333333,12.3333333333333,NA
11,"2020/4/6 01:00",15.5833333333333,21.5833333333333,11,5.33333333333333,1.66666666666667,NA
11,"2020/4/6 02:00",14.5666666666667,7.86666666666667,9.46666666666667,15.2,10.1666666666667,0.5
11,"2020/4/6 03:00",3,1,8,3,3,NA
11,"2020/4/6 04:00",5,8,7,5,7,0
11,"2020/4/6 05:00",10,0,10,2,5,NA
11,"2020/4/6 06:00",10,10,3,7,10,1
11,"2020/4/6 07:00",10,9,9,1,10,NA
11,"2020/4/6 08:00",9,9,10,10,10,NA
11,"2020/4/6 09:00",5,6,0,0,10,NA
11,"2020/4/6 10:00",NA,NA,NA,NA,NA,NA
11,"2020/4/6 11:00",3,10,9,5,2,NA
11,"2020/4/6 12:00",NA,NA,NA,NA,NA,NA
11,"2020/4/6 13:00",8,8,8,12.5,12.5,NA
11,"2020/4/6 14:00",0,0,0,2,0,2
11,"2020/4/6 15:00",7.58333333333333,18.9166666666667,4,4.91666666666667,9.66666666666667,0
11,"2020/4/6 16:00",1.32258064516129,3.6258064516129,6.0989247311828,1.98279569892473,3.13118279569892,0.189655172413793
11,"2020/4/6 17:00",1.05,6,1.59583333333333,1.53333333333333,2.7625,0.116666666666667
11,"2020/4/6 18:00",1.07142857142857,7.125,1.125,2.57142857142857,10.5,0.285714285714286
11,"2020/4/6 19:00",16.3333333333333,12,7,3,1,0
11,"2020/4/6 20:00",50,12.5,24.5,0.5,40.5,0
11,"2020/4/6 21:00",2,10,4,1,5,NA
11,"2020/4/6 22:00",50,4.5,4.5,2,0,NA
11,"2020/4/6 23:00",50,18,2,0,0,1
11,"2020/4/7 00:00",5,2,2,10,4,NA
11,"2020/4/7 01:00",0.333333333333333,16,9.33333333333333,6.33333333333333,0.333333333333333,NA
11,"2020/4/7 02:00",18.25,2.25,2.25,2.25,15,NA
11,"2020/4/7 03:00",9,7,7,16.3333333333333,7,NA
11,"2020/4/7 04:00",19,20.3333333333333,10.3333333333333,9.33333333333333,30.3333333333333,NA
11,"2020/4/7 05:00",14.9166666666667,12.9166666666667,0.333333333333333,2.25,2.91666666666667,NA
11,"2020/4/7 06:00",8.33333333333333,0,10.3333333333333,9,27,0.5
11,"2020/4/7 07:00",2,2,4.5,2,0.5,NA
11,"2020/4/7 08:00",8,40.5,4.5,2,0.5,0
11,"2020/4/7 09:00",4,8,8,8,2,NA
11,"2020/4/7 10:00",NA,NA,NA,NA,NA,NA
11,"2020/4/7 11:00",21.3333333333333,0,0.333333333333333,4.33333333333333,16.3333333333333,0
11,"2020/4/7 12:00",12.6666666666667,9,16.9166666666667,20.25,4.25,0.5
11,"2020/4/7 13:00",10,2,3,1,7,NA
11,"2020/4/7 14:00",4,8,0,4,5,NA
11,"2020/4/7 15:00",1,1,1.33333333333333,8.33333333333333,5.33333333333333,1
11,"2020/4/7 16:00",40.5,12.5,0,0.5,32,0
11,"2020/4/7 17:00",9.33333333333333,9.33333333333333,2.33333333333333,25,24.3333333333333,NA
11,"2020/4/7 18:00",NA,NA,NA,NA,NA,NA
11,"2020/4/7 19:00",10,7,10,4,5,NA
11,"2020/4/7 20:00",14.9166666666667,11.6666666666667,14.25,13.6666666666667,6,0
11,"2020/4/7 21:00",2,0.5,8,8,12.5,1
11,"2020/4/7 22:00",8,40.5,24.5,8,0.5,NA
11,"2020/4/7 23:00",10,7,8,2,9,NA
11,"2020/4/8 00:00",10,5,10,8,0,NA
11,"2020/4/8 01:00",4.5,1.8,10.3,5.3,19.3,0.333333333333333
11,"2020/4/8 02:00",1,6,5,3,10,NA
11,"2020/4/8 03:00",6,9,8,1,9,NA
11,"2020/4/8 04:00",10,1,0,5,4,NA
11,"2020/4/8 05:00",12.6666666666667,4,1,6,14.3333333333333,0
11,"2020/4/8 06:00",6,5,1,4,10,NA
11,"2020/4/8 07:00",24.3333333333333,2.33333333333333,16.3333333333333,6.33333333333333,2.33333333333333,1
11,"2020/4/8 08:00",0.624862938596491,0.722412585282651,0.591176291423002,0.63457906920078,0.630855567738791,0.588547324627297
11,"2020/4/8 09:00",0.553420406383647,0.715557094401806,0.601605529587525,0.628875167509826,0.557087989946204,0.613179925741459
11,"2020/4/8 10:00",NA,NA,NA,NA,NA,NA
